Date,City,Visitors
2024-07-19,Prague,4
2024-07-19,Zurich,5
2024-07-19,Rome,3
2024-07-19,Barcelona,38
2024-07-19,Budapest,4
2024-07-19,Vienna,9
2024-07-19,Florence,1
2024-07-19,Madrid,10
2024-07-19,London,12
2024-07-19,Munich,17
2024-07-19,Amsterdam,5
2024-07-19,Paris,18
2024-07-19,Lisbon,10
2024-07-20,Brussels,10
2024-07-20,Milan,18
2024-07-20,Dublin,5
2024-07-20,Rome,3
2024-07-20,Prague,4
2024-07-20,Zurich,5
2024-07-20,Barcelona,37
2024-07-20,Berlin,8
2024-07-20,Lisbon,10
2024-07-20,Paris,18
2024-07-20,Amsterdam,5
2024-07-20,Munich,17
2024-07-20,Budapest,3
2024-07-20,Madrid,10
2024-07-20,Florence,1
2024-07-20,Vienna,8
2024-07-20,London,12
2024-07-21,Rome,3
2024-07-21,Brussels,9
2024-07-21,Milan,18
2024-07-21,Dublin,4
2024-07-21,Berlin,8
2024-07-21,Prague,4
2024-07-21,Zurich,5
2024-07-21,Barcelona,38
2024-07-21,Budapest,3
2024-07-21,Lisbon,10
2024-07-21,Vienna,8
2024-07-21,Florence,1
2024-07-21,Madrid,10
2024-07-21,London,12
2024-07-21,Munich,17
2024-07-21,Amsterdam,6
2024-07-21,Paris,17
2024-07-22,Brussels,9
2024-07-22,Milan,19
2024-07-22,Dublin,4
2024-07-22,Berlin,8
2024-07-22,Prague,4
2024-07-22,Zurich,5
2024-07-22,Rome,3
2024-07-22,Barcelona,38
2024-07-22,Paris,17
2024-07-22,Lisbon,10
2024-07-22,Vienna,7
2024-07-22,Florence,1
2024-07-22,Madrid,10
2024-07-22,London,12
2024-07-22,Munich,17
2024-07-22,Amsterdam,6
2024-07-22,Budapest,3
2024-07-23,Rome,3
2024-07-23,Brussels,8
2024-07-23,Milan,19
2024-07-23,Dublin,4
2024-07-23,Berlin,8
2024-07-23,Prague,4
2024-07-23,Zurich,5
2024-07-23,Barcelona,39
2024-07-23,Budapest,3
2024-07-23,Lisbon,10
2024-07-23,Vienna,7
2024-07-23,Florence,1
2024-07-23,Madrid,10
2024-07-23,London,11
2024-07-23,Munich,17
2024-07-23,Amsterdam,6
2024-07-23,Paris,17
2024-07-24,Brussels,8
2024-07-24,Milan,19
2024-07-24,Dublin,3
2024-07-24,Berlin,8
2024-07-24,Prague,4
2024-07-24,Zurich,5
2024-07-24,Rome,3
2024-07-24,Barcelona,39
2024-07-24,Paris,17
2024-07-24,Lisbon,9
2024-07-24,Vienna,7
2024-07-24,Florence,1
2024-07-24,Madrid,10
2024-07-24,London,11
2024-07-24,Munich,18
2024-07-24,Amsterdam,6
2024-07-24,Budapest,3
2024-07-25,Zurich,5
2024-07-25,Prague,4
2024-07-25,Berlin,8
2024-07-25,Rome,3
2024-07-25,Milan,19
2024-07-25,Brussels,8
2024-07-25,Dublin,3
2024-07-25,Barcelona,39
2024-07-25,Paris,17
2024-07-25,Lisbon,9
2024-07-25,Vienna,7
2024-07-25,Florence,2
2024-07-25,Madrid,11
2024-07-25,London,11
2024-07-25,Munich,18
2024-07-25,Amsterdam,5
2024-07-25,Budapest,3
2024-07-26,Rome,3
2024-07-26,Brussels,8
2024-07-26,Milan,18
2024-07-26,Dublin,3
2024-07-26,Berlin,8
2024-07-26,Prague,4
2024-07-26,Zurich,5
2024-07-26,Barcelona,39
2024-07-26,Paris,17
2024-07-26,Lisbon,9
2024-07-26,Vienna,7
2024-07-26,Florence,2
2024-07-26,Madrid,11
2024-07-26,London,11
2024-07-26,Munich,17
2024-07-26,Amsterdam,5
2024-07-26,Budapest,3
2024-07-27,Brussels,8
2024-07-27,Milan,18
2024-07-27,Dublin,3
2024-07-27,Berlin,8
2024-07-27,Prague,4
2024-07-27,Zurich,5
2024-07-27,Rome,3
2024-07-27,Barcelona,39
2024-07-27,Paris,16
2024-07-27,Lisbon,9
2024-07-27,Vienna,7
2024-07-27,Florence,2
2024-07-27,Madrid,11
2024-07-27,London,11
2024-07-27,Munich,17
2024-07-27,Amsterdam,5
2024-07-27,Budapest,3
2024-07-28,Zurich,5
2024-07-28,Prague,4
2024-07-28,Berlin,8
2024-07-28,Rome,3
2024-07-28,Milan,17
2024-07-28,Brussels,8
2024-07-28,Dublin,3
2024-07-28,Barcelona,40
2024-07-28,Paris,16
2024-07-28,Lisbon,9
2024-07-28,Vienna,8
2024-07-28,Florence,2
2024-07-28,Madrid,11
2024-07-28,London,11
2024-07-28,Munich,15
2024-07-28,Amsterdam,5
2024-07-28,Budapest,3
2024-07-29,Rome,3
2024-07-29,Brussels,8
2024-07-29,Milan,17
2024-07-29,Dublin,3
2024-07-29,Berlin,8
2024-07-29,Prague,4
2024-07-29,Zurich,5
2024-07-29,Barcelona,41
2024-07-29,Paris,16
2024-07-29,Lisbon,9
2024-07-29,Vienna,8
2024-07-29,Florence,2
2024-07-29,Madrid,10
2024-07-29,London,11
2024-07-29,Munich,15
2024-07-29,Amsterdam,5
2024-07-29,Budapest,3
2024-07-30,Brussels,8
2024-07-30,Milan,17
2024-07-30,Dublin,3
2024-07-30,Berlin,8
2024-07-30,Prague,4
2024-07-30,Zurich,5
2024-07-30,Rome,3
2024-07-30,Barcelona,39
2024-07-30,Lisbon,9
2024-07-30,Vienna,8
2024-07-30,Florence,2
2024-07-30,Madrid,10
2024-07-30,London,11
2024-07-30,Munich,15
2024-07-30,Amsterdam,5
2024-07-30,Paris,16
2024-07-30,Budapest,3
2024-07-31,Zurich,5
2024-07-31,Prague,4
2024-07-31,Rome,3
2024-07-31,Brussels,8
2024-07-31,Dublin,3
2024-07-31,Milan,17
2024-07-31,Berlin,8
2024-07-31,Barcelona,39
2024-07-31,Madrid,9
2024-07-31,Lisbon,9
2024-07-31,Vienna,8
2024-07-31,Florence,2
2024-07-31,London,11
2024-07-31,Munich,16
2024-07-31,Amsterdam,5
2024-07-31,Paris,16
2024-07-31,Budapest,3
2024-08-01,Brussels,8
2024-08-01,Milan,17
2024-08-01,Dublin,3
2024-08-01,Berlin,8
2024-08-01,Prague,4
2024-08-01,Zurich,5
2024-08-01,Rome,3
2024-08-01,Barcelona,39
2024-08-01,Paris,16
2024-08-01,Lisbon,9
2024-08-01,Vienna,8
2024-08-01,Florence,2
2024-08-01,Madrid,9
2024-08-01,London,11
2024-08-01,Munich,17
2024-08-01,Amsterdam,5
2024-08-01,Budapest,3
2024-08-02,Zurich,5
2024-08-02,Prague,4
2024-08-02,Berlin,8
2024-08-02,Rome,3
2024-08-02,Milan,17
2024-08-02,Brussels,8
2024-08-02,Dublin,3
2024-08-02,Barcelona,39
2024-08-02,Paris,16
2024-08-02,Lisbon,9
2024-08-02,Vienna,8
2024-08-02,Florence,2
2024-08-02,Madrid,9
2024-08-02,London,10
2024-08-02,Munich,17
2024-08-02,Amsterdam,5
2024-08-02,Budapest,3
2024-08-03,Rome,3
2024-08-03,Brussels,8
2024-08-03,Milan,17
2024-08-03,Dublin,3
2024-08-03,Berlin,8
2024-08-03,Prague,4
2024-08-03,Zurich,5
2024-08-03,Barcelona,39
2024-08-03,Paris,16
2024-08-03,Lisbon,9
2024-08-03,Vienna,7
2024-08-03,Florence,2
2024-08-03,Madrid,9
2024-08-03,London,10
2024-08-03,Munich,17
2024-08-03,Amsterdam,5
2024-08-03,Budapest,3
2024-08-04,Brussels,7
2024-08-04,Milan,16
2024-08-04,Dublin,3
2024-08-04,Berlin,8
2024-08-04,Prague,4
2024-08-04,Zurich,5
2024-08-04,Rome,3
2024-08-04,Barcelona,38
2024-08-04,Budapest,3
2024-08-04,Vienna,7
2024-08-04,Florence,2
2024-08-04,Madrid,9
2024-08-04,London,10
2024-08-04,Munich,17
2024-08-04,Amsterdam,5
2024-08-04,Paris,16
2024-08-04,Lisbon,9
2024-08-05,Brussels,7
2024-08-05,Milan,16
2024-08-05,Dublin,3
2024-08-05,Rome,3
2024-08-05,Prague,4
2024-08-05,Zurich,3
2024-08-05,Barcelona,38
2024-08-05,Berlin,8
2024-08-05,Lisbon,9
2024-08-05,Paris,16
2024-08-05,Amsterdam,5
2024-08-05,Munich,17
2024-08-05,Budapest,3
2024-08-05,Madrid,9
2024-08-05,Florence,2
2024-08-05,Vienna,7
2024-08-05,London,9
2024-08-06,Rome,3
2024-08-06,Brussels,7
2024-08-06,Milan,17
2024-08-06,Dublin,2
2024-08-06,Berlin,8
2024-08-06,Prague,4
2024-08-06,Zurich,3
2024-08-06,Barcelona,37
2024-08-06,Budapest,2
2024-08-06,Lisbon,9
2024-08-06,Vienna,7
2024-08-06,Florence,2
2024-08-06,Madrid,9
2024-08-06,London,9
2024-08-06,Munich,17
2024-08-06,Amsterdam,5
2024-08-06,Paris,16
2024-08-07,Milan,17
2024-08-07,Dublin,1
2024-08-07,Berlin,8
2024-08-07,Prague,4
2024-08-07,Zurich,3
2024-08-07,Rome,2
2024-08-07,Barcelona,37
2024-08-07,Brussels,7
2024-08-07,Lisbon,7
2024-08-07,Vienna,7
2024-08-07,Florence,2
2024-08-07,Madrid,9
2024-08-07,London,9
2024-08-07,Munich,16
2024-08-07,Amsterdam,5
2024-08-07,Budapest,2
2024-08-07,Paris,16
2024-08-08,Brussels,7
2024-08-08,Milan,18
2024-08-08,Dublin,3
2024-08-08,Berlin,8
2024-08-08,Prague,5
2024-08-08,Zurich,3
2024-08-08,Rome,2
2024-08-08,Florence,2
2024-08-08,Budapest,3
2024-08-08,Lisbon,7
2024-08-08,Vienna,6
2024-08-08,Madrid,9
2024-08-08,London,9
2024-08-08,Munich,16
2024-08-08,Amsterdam,5
2024-08-08,Barcelona,37
2024-08-08,Paris,16
2024-08-09,Brussels,7
2024-08-09,Milan,19
2024-08-09,Berlin,8
2024-08-09,Prague,5
2024-08-09,Zurich,3
2024-08-09,Rome,2
2024-08-09,Barcelona,37
2024-08-09,Dublin,3
2024-08-09,Lisbon,7
2024-08-09,Budapest,3
2024-08-09,Paris,16
2024-08-09,Amsterdam,6
2024-08-09,Florence,1
2024-08-09,London,10
2024-08-09,Madrid,9
2024-08-09,Vienna,7
2024-08-09,Munich,16
2024-08-10,Brussels,7
2024-08-10,Milan,20
2024-08-10,Dublin,3
2024-08-10,Berlin,8
2024-08-10,Prague,5
2024-08-10,Zurich,3
2024-08-10,Rome,2
2024-08-10,Budapest,3
2024-08-10,Lisbon,7
2024-08-10,Vienna,8
2024-08-10,Madrid,9
2024-08-10,London,9
2024-08-10,Munich,16
2024-08-10,Amsterdam,6
2024-08-10,Paris,16
2024-08-10,Barcelona,37
2024-08-10,Florence,1
2024-08-11,Paris,17
2024-08-11,Vienna,9
2024-08-11,London,9
2024-08-11,Munich,16
2024-08-11,Amsterdam,6
2024-08-11,Lisbon,8
2024-08-11,Brussels,7
2024-08-11,Madrid,9
2024-08-11,Milan,21
2024-08-11,Berlin,8
2024-08-11,Prague,6
2024-08-11,Zurich,3
2024-08-11,Rome,1
2024-08-11,Barcelona,37
2024-08-11,Budapest,3
2024-08-11,Dublin,3
2024-08-11,Florence,1
2024-08-12,Zurich,3
2024-08-12,Prague,6
2024-08-12,Brussels,7
2024-08-12,Milan,22
2024-08-12,Rome,1
2024-08-12,Berlin,8
2024-08-12,Barcelona,38
2024-08-12,Dublin,3
2024-08-12,Lisbon,9
2024-08-12,Vienna,10
2024-08-12,Florence,1
2024-08-12,Madrid,9
2024-08-12,London,10
2024-08-12,Paris,17
2024-08-12,Munich,16
2024-08-12,Amsterdam,7
2024-08-12,Budapest,3
2024-08-13,Brussels,7
2024-08-13,Milan,23
2024-08-13,Dublin,3
2024-08-13,Berlin,8
2024-08-13,Prague,6
2024-08-13,Zurich,3
2024-08-13,Rome,1
2024-08-13,Barcelona,38
2024-08-13,Lisbon,9
2024-08-13,Vienna,10
2024-08-13,Florence,1
2024-08-13,Madrid,8
2024-08-13,London,11
2024-08-13,Munich,16
2024-08-13,Amsterdam,8
2024-08-13,Paris,17
2024-08-13,Budapest,4
2024-08-14,Lisbon,10
2024-08-14,Vienna,10
2024-08-14,Florence,1
2024-08-14,Paris,17
2024-08-14,London,12
2024-08-14,Munich,16
2024-08-14,Amsterdam,8
2024-08-14,Madrid,8
2024-08-14,Budapest,4
2024-08-14,Prague,5
2024-08-14,Rome,1
2024-08-14,Zurich,3
2024-08-14,Berlin,7
2024-08-14,Dublin,3
2024-08-14,Milan,22
2024-08-14,Brussels,7
2024-08-14,Barcelona,39
2024-08-15,Brussels,7
2024-08-15,Milan,22
2024-08-15,Dublin,3
2024-08-15,Berlin,7
2024-08-15,Prague,5
2024-08-15,Zurich,3
2024-08-15,Rome,1
2024-08-15,Barcelona,40
2024-08-15,Lisbon,10
2024-08-15,Vienna,10
2024-08-15,Florence,1
2024-08-15,Madrid,8
2024-08-15,London,12
2024-08-15,Munich,16
2024-08-15,Amsterdam,8
2024-08-15,Budapest,4
2024-08-15,Paris,17
2024-08-16,Rome,1
2024-08-16,Zurich,3
2024-08-16,Prague,5
2024-08-16,Brussels,7
2024-08-16,Dublin,3
2024-08-16,Milan,22
2024-08-16,Berlin,7
2024-08-16,Barcelona,39
2024-08-16,London,13
2024-08-16,Lisbon,10
2024-08-16,Vienna,10
2024-08-16,Florence,1
2024-08-16,Madrid,7
2024-08-16,Munich,16
2024-08-16,Amsterdam,8
2024-08-16,Paris,17
2024-08-16,Budapest,3
2024-08-17,Brussels,7
2024-08-17,Milan,22
2024-08-17,Dublin,1
2024-08-17,Berlin,7
2024-08-17,Prague,5
2024-08-17,Budapest,3
2024-08-17,Rome,1
2024-08-17,Barcelona,38
2024-08-17,Lisbon,10
2024-08-17,Vienna,10
2024-08-17,Florence,1
2024-08-17,Zurich,3
2024-08-17,Madrid,7
2024-08-17,London,13
2024-08-17,Amsterdam,7
2024-08-17,Paris,18
2024-08-17,Munich,16
2024-08-18,London,14
2024-08-18,Madrid,7
2024-08-18,Florence,1
2024-08-18,Vienna,11
2024-08-18,Lisbon,10
2024-08-18,Budapest,3
2024-08-18,Barcelona,38
2024-08-18,Zurich,4
2024-08-18,Prague,5
2024-08-18,Berlin,7
2024-08-18,Dublin,1
2024-08-18,Milan,22
2024-08-18,Rome,1
2024-08-18,Munich,15
2024-08-18,Paris,18
2024-08-18,Brussels,7
2024-08-18,Amsterdam,7
2024-08-19,London,14
2024-08-19,Madrid,7
2024-08-19,Vienna,11
2024-08-19,Lisbon,10
2024-08-19,Budapest,2
2024-08-19,Barcelona,39
2024-08-19,Rome,1
2024-08-19,Zurich,4
2024-08-19,Prague,6
2024-08-19,Berlin,7
2024-08-19,Dublin,1
2024-08-19,Milan,22
2024-08-19,Brussels,7
2024-08-19,Munich,15
2024-08-19,Florence,1
2024-08-19,Paris,18
2024-08-19,Amsterdam,7
2024-08-20,Madrid,7
2024-08-20,Amsterdam,7
2024-08-20,Paris,18
2024-08-20,Florence,1
2024-08-20,Vienna,11
2024-08-20,Budapest,2
2024-08-20,Barcelona,40
2024-08-20,Lisbon,9
2024-08-20,Zurich,4
2024-08-20,Prague,6
2024-08-20,Berlin,7
2024-08-20,Dublin,1
2024-08-20,Milan,22
2024-08-20,London,15
2024-08-20,Brussels,7
2024-08-20,Munich,15
2024-08-20,Rome,1
2024-08-21,Zurich,4
2024-08-21,Brussels,7
2024-08-21,Milan,22
2024-08-21,Dublin,1
2024-08-21,Berlin,8
2024-08-21,Prague,6
2024-08-21,Rome,1
2024-08-21,Madrid,7
2024-08-21,Budapest,2
2024-08-21,Lisbon,9
2024-08-21,Vienna,12
2024-08-21,Florence,1
2024-08-21,London,15
2024-08-21,Munich,15
2024-08-21,Amsterdam,7
2024-08-21,Paris,19
2024-08-21,Barcelona,40
2024-08-22,Zurich,3
2024-08-22,Brussels,7
2024-08-22,Milan,22
2024-08-22,Dublin,1
2024-08-22,Prague,6
2024-08-22,Rome,1
2024-08-22,Berlin,8
2024-08-22,Budapest,2
2024-08-22,Amsterdam,7
2024-08-22,Barcelona,40
2024-08-22,London,15
2024-08-22,Madrid,7
2024-08-22,Munich,15
2024-08-22,Paris,18
2024-08-22,Florence,1
2024-08-22,Vienna,13
2024-08-22,Lisbon,9
2024-08-23,Brussels,7
2024-08-23,Milan,22
2024-08-23,Dublin,1
2024-08-23,Berlin,8
2024-08-23,Zurich,4
2024-08-23,Rome,1
2024-08-23,Prague,6
2024-08-23,Budapest,2
2024-08-23,Paris,18
2024-08-23,Barcelona,40
2024-08-23,Munich,15
2024-08-23,London,15
2024-08-23,Amsterdam,7
2024-08-23,Florence,1
2024-08-23,Vienna,13
2024-08-23,Lisbon,9
2024-08-23,Madrid,7
2024-08-24,Zurich,4
2024-08-24,Brussels,7
2024-08-24,Milan,22
2024-08-24,Dublin,1
2024-08-24,Berlin,8
2024-08-24,Prague,6
2024-08-24,Rome,1
2024-08-24,London,13
2024-08-24,Budapest,2
2024-08-24,Lisbon,9
2024-08-24,Vienna,13
2024-08-24,Florence,1
2024-08-24,Madrid,7
2024-08-24,Munich,15
2024-08-24,Amsterdam,7
2024-08-24,Paris,18
2024-08-24,Barcelona,39
2024-08-25,Zurich,4
2024-08-25,Brussels,7
2024-08-25,Milan,22
2024-08-25,Dublin,1
2024-08-25,Berlin,8
2024-08-25,Prague,6
2024-08-25,Rome,1
2024-08-25,Paris,18
2024-08-25,Budapest,2
2024-08-25,Lisbon,9
2024-08-25,Vienna,13
2024-08-25,Florence,1
2024-08-25,Madrid,7
2024-08-25,London,13
2024-08-25,Munich,15
2024-08-25,Amsterdam,7
2024-08-25,Barcelona,38
2024-08-26,Brussels,7
2024-08-26,Milan,22
2024-08-26,Dublin,1
2024-08-26,Berlin,9
2024-08-26,Prague,6
2024-08-26,Zurich,4
2024-08-26,Rome,1
2024-08-26,Barcelona,38
2024-08-26,Lisbon,9
2024-08-26,Vienna,12
2024-08-26,Florence,1
2024-08-26,Madrid,7
2024-08-26,London,12
2024-08-26,Munich,15
2024-08-26,Amsterdam,7
2024-08-26,Paris,18
2024-08-26,Budapest,1
2024-08-27,Zurich,4
2024-08-27,Brussels,7
2024-08-27,Milan,22
2024-08-27,Dublin,1
2024-08-27,Berlin,8
2024-08-27,Prague,6
2024-08-27,Rome,1
2024-08-27,Amsterdam,7
2024-08-27,Budapest,1
2024-08-27,Lisbon,9
2024-08-27,Vienna,11
2024-08-27,Florence,1
2024-08-27,Madrid,7
2024-08-27,London,10
2024-08-27,Munich,15
2024-08-27,Paris,18
2024-08-27,Barcelona,39
2024-08-28,Brussels,7
2024-08-28,Milan,21
2024-08-28,Dublin,1
2024-08-28,Berlin,8
2024-08-28,Prague,6
2024-08-28,Zurich,3
2024-08-28,Rome,1
2024-08-28,Barcelona,38
2024-08-28,Budapest,0
2024-08-28,Lisbon,9
2024-08-28,Vienna,10
2024-08-28,Florence,1
2024-08-28,Madrid,7
2024-08-28,London,10
2024-08-28,Munich,15
2024-08-28,Amsterdam,7
2024-08-28,Paris,18
2024-08-29,Brussels,7
2024-08-29,Milan,21
2024-08-29,Dublin,1
2024-08-29,Berlin,8
2024-08-29,Prague,6
2024-08-29,Zurich,3
2024-08-29,Rome,1
2024-08-29,Paris,18
2024-08-29,Budapest,0
2024-08-29,Lisbon,9
2024-08-29,Vienna,10
2024-08-29,Florence,1
2024-08-29,Madrid,7
2024-08-29,London,10
2024-08-29,Munich,15
2024-08-29,Amsterdam,7
2024-08-29,Barcelona,38
2024-08-30,Zurich,3
2024-08-30,Brussels,7
2024-08-30,Milan,21
2024-08-30,Dublin,1
2024-08-30,Berlin,8
2024-08-30,Prague,6
2024-08-30,Rome,1
2024-08-30,Budapest,0
2024-08-30,Barcelona,38
2024-08-30,Lisbon,9
2024-08-30,Vienna,10
2024-08-30,Florence,1
2024-08-30,Madrid,7
2024-08-30,London,10
2024-08-30,Munich,15
2024-08-30,Amsterdam,7
2024-08-30,Paris,17
2024-08-31,Brussels,8
2024-08-31,Milan,21
2024-08-31,Dublin,1
2024-08-31,Berlin,8
2024-08-31,Prague,5
2024-08-31,Zurich,3
2024-08-31,Rome,1
2024-08-31,Barcelona,39
2024-08-31,Budapest,0
2024-08-31,Lisbon,9
2024-08-31,Vienna,10
2024-08-31,Florence,1
2024-08-31,Madrid,7
2024-08-31,London,10
2024-08-31,Munich,15
2024-08-31,Amsterdam,7
2024-08-31,Paris,17
2024-09-01,Brussels,8
2024-09-01,Milan,21
2024-09-01,Dublin,1
2024-09-01,Berlin,7
2024-09-01,Prague,5
2024-09-01,Zurich,3
2024-09-01,Rome,1
2024-09-01,Amsterdam,7
2024-09-01,Budapest,0
2024-09-01,Barcelona,38
2024-09-01,Munich,15
2024-09-01,London,10
2024-09-01,Paris,18
2024-09-01,Florence,1
2024-09-01,Vienna,10
2024-09-01,Lisbon,9
2024-09-01,Madrid,7
2024-09-02,Rome,0
2024-09-02,Brussels,8
2024-09-02,Milan,21
2024-09-02,Dublin,1
2024-09-02,Berlin,7
2024-09-02,Prague,5
2024-09-02,Zurich,3
2024-09-02,Barcelona,37
2024-09-02,Paris,18
2024-09-02,Lisbon,9
2024-09-02,Vienna,10
2024-09-02,Florence,1
2024-09-02,Madrid,7
2024-09-02,London,10
2024-09-02,Munich,15
2024-09-02,Amsterdam,7
2024-09-02,Budapest,0
2024-09-03,Brussels,8
2024-09-03,Milan,20
2024-09-03,Dublin,1
2024-09-03,Berlin,7
2024-09-03,Prague,5
2024-09-03,Zurich,3
2024-09-03,Rome,0
2024-09-03,Barcelona,35
2024-09-03,Lisbon,8
2024-09-03,Vienna,10
2024-09-03,Florence,1
2024-09-03,Madrid,7
2024-09-03,London,10
2024-09-03,Munich,15
2024-09-03,Amsterdam,7
2024-09-03,Paris,18
2024-09-03,Budapest,0
2024-09-04,Brussels,8
2024-09-04,Milan,20
2024-09-04,Dublin,1
2024-09-04,Berlin,7
2024-09-04,Zurich,2
2024-09-04,Prague,5
2024-09-04,Rome,0
2024-09-04,Florence,1
2024-09-04,Budapest,0
2024-09-04,Lisbon,8
2024-09-04,Vienna,10
2024-09-04,Madrid,7
2024-09-04,London,10
2024-09-04,Munich,14
2024-09-04,Amsterdam,7
2024-09-04,Paris,18
2024-09-04,Barcelona,33
2024-09-05,Brussels,8
2024-09-05,Milan,20
2024-09-05,Dublin,1
2024-09-05,Rome,0
2024-09-05,Prague,5
2024-09-05,Zurich,2
2024-09-05,Barcelona,33
2024-09-05,Berlin,7
2024-09-05,Lisbon,8
2024-09-05,Vienna,10
2024-09-05,Florence,1
2024-09-05,Madrid,7
2024-09-05,London,10
2024-09-05,Munich,14
2024-09-05,Amsterdam,7
2024-09-05,Paris,18
2024-09-05,Budapest,0
2024-09-06,Brussels,8
2024-09-06,Milan,19
2024-09-06,Dublin,1
2024-09-06,Berlin,7
2024-09-06,Prague,5
2024-09-06,Zurich,2
2024-09-06,Rome,0
2024-09-06,Barcelona,33
2024-09-06,Budapest,0
2024-09-06,Lisbon,8
2024-09-06,Vienna,10
2024-09-06,Florence,1
2024-09-06,Madrid,7
2024-09-06,London,10
2024-09-06,Munich,14
2024-09-06,Amsterdam,6
2024-09-06,Paris,17
2024-09-07,Brussels,8
2024-09-07,Milan,19
2024-09-07,Dublin,1
2024-09-07,Berlin,7
2024-09-07,Prague,5
2024-09-07,Zurich,2
2024-09-07,Rome,0
2024-09-07,Paris,17
2024-09-07,Budapest,0
2024-09-07,Lisbon,8
2024-09-07,Vienna,10
2024-09-07,Florence,1
2024-09-07,Madrid,7
2024-09-07,London,10
2024-09-07,Munich,14
2024-09-07,Amsterdam,6
2024-09-07,Barcelona,32
2024-09-08,Brussels,8
2024-09-08,Milan,17
2024-09-08,Dublin,1
2024-09-08,Rome,0
2024-09-08,Prague,5
2024-09-08,Zurich,2
2024-09-08,Barcelona,32
2024-09-08,Berlin,7
2024-09-08,Lisbon,8
2024-09-08,Vienna,10
2024-09-08,Florence,1
2024-09-08,Madrid,7
2024-09-08,London,10
2024-09-08,Munich,14
2024-09-08,Amsterdam,6
2024-09-08,Budapest,0
2024-09-08,Paris,17
2024-09-09,Brussels,9
2024-09-09,Milan,17
2024-09-09,Dublin,1
2024-09-09,Berlin,7
2024-09-09,Prague,5
2024-09-09,Zurich,2
2024-09-09,Rome,0
2024-09-09,Barcelona,33
2024-09-09,Budapest,0
2024-09-09,Lisbon,8
2024-09-09,Vienna,9
2024-09-09,Florence,1
2024-09-09,Madrid,7
2024-09-09,London,9
2024-09-09,Munich,14
2024-09-09,Amsterdam,6
2024-09-09,Paris,18
2024-09-10,Brussels,9
2024-09-10,Milan,17
2024-09-10,Dublin,1
2024-09-10,Berlin,7
2024-09-10,Prague,6
2024-09-10,Zurich,2
2024-09-10,Rome,1
2024-09-10,Florence,1
2024-09-10,Budapest,0
2024-09-10,Lisbon,8
2024-09-10,Vienna,9
2024-09-10,Madrid,7
2024-09-10,London,9
2024-09-10,Munich,14
2024-09-10,Amsterdam,6
2024-09-10,Paris,17
2024-09-10,Barcelona,32
2024-09-11,Milan,18
2024-09-11,Dublin,1
2024-09-11,Berlin,7
2024-09-11,Prague,6
2024-09-11,Zurich,2
2024-09-11,Rome,1
2024-09-11,Barcelona,31
2024-09-11,Florence,1
2024-09-11,Lisbon,9
2024-09-11,Vienna,9
2024-09-11,Madrid,7
2024-09-11,London,9
2024-09-11,Munich,14
2024-09-11,Amsterdam,6
2024-09-11,Budapest,0
2024-09-11,Brussels,9
2024-09-11,Paris,18
2024-09-12,Zurich,2
2024-09-12,Brussels,9
2024-09-12,Milan,18
2024-09-12,Dublin,1
2024-09-12,Berlin,7
2024-09-12,Prague,6
2024-09-12,Rome,1
2024-09-12,Barcelona,33
2024-09-12,Budapest,0
2024-09-12,Vienna,9
2024-09-12,Florence,1
2024-09-12,Madrid,8
2024-09-12,London,9
2024-09-12,Munich,14
2024-09-12,Amsterdam,6
2024-09-12,Paris,19
2024-09-12,Lisbon,9
2024-09-13,Dublin,2
2024-09-13,Prague,6
2024-09-13,Milan,18
2024-09-13,Paris,19
2024-09-13,Amsterdam,6
2024-09-13,Zurich,2
2024-09-13,Brussels,9
2024-09-13,Rome,1
2024-09-13,Berlin,7
2024-09-13,Budapest,0
2024-09-13,Lisbon,9
2024-09-13,Munich,15
2024-09-13,Vienna,9
2024-09-13,Florence,1
2024-09-13,Madrid,8
2024-09-13,London,9
2024-09-13,Barcelona,33
2024-09-14,Brussels,9
2024-09-14,Milan,18
2024-09-14,Dublin,3
2024-09-14,Berlin,7
2024-09-14,Prague,6
2024-09-14,Zurich,2
2024-09-14,Rome,1
2024-09-14,Barcelona,33
2024-09-14,Lisbon,9
2024-09-14,Vienna,9
2024-09-14,Florence,1
2024-09-14,Madrid,8
2024-09-14,London,8
2024-09-14,Munich,15
2024-09-14,Amsterdam,7
2024-09-14,Paris,19
2024-09-14,Budapest,0
2024-09-15,Rome,1
2024-09-15,Brussels,9
2024-09-15,Milan,18
2024-09-15,Dublin,3
2024-09-15,Prague,6
2024-09-15,Zurich,2
2024-09-15,Barcelona,34
2024-09-15,Berlin,7
2024-09-15,Lisbon,10
2024-09-15,Amsterdam,7
2024-09-15,Munich,15
2024-09-15,London,8
2024-09-15,Budapest,0
2024-09-15,Paris,19
2024-09-15,Florence,1
2024-09-15,Vienna,10
2024-09-15,Madrid,8
2024-09-16,Brussels,9
2024-09-16,Milan,18
2024-09-16,Dublin,3
2024-09-16,Berlin,7
2024-09-16,Prague,6
2024-09-16,Rome,1
2024-09-16,Zurich,2
2024-09-16,Paris,19
2024-09-16,Budapest,0
2024-09-16,Amsterdam,7
2024-09-16,Munich,14
2024-09-16,London,8
2024-09-16,Barcelona,34
2024-09-16,Florence,1
2024-09-16,Vienna,10
2024-09-16,Lisbon,10
2024-09-16,Madrid,7
2024-09-17,Brussels,10
2024-09-17,Milan,17
2024-09-17,Dublin,2
2024-09-17,Berlin,8
